severity,query,num_urls,total_impressions,total_clicks,avg_position,intended_url,actual_winner,is_misaligned,intended_imp,winner_imp,urls
LOW,sane day ac repair thousand oaks,1,8,0,1.0,/thousand-oaks/,/thousand-oaks/,False,8,8,/thousand-oaks/::imp=8::pos=1.0::clk=0
LOW,stove repair burbank,1,8,0,48.6,/burbank/oven-repair/,/burbank/,True,0,8,/burbank/::imp=8::pos=48.6::clk=0
LOW,thermostat installation hemet ca,1,8,0,48.5,/,/hemet/,True,0,8,/hemet/::imp=8::pos=48.5::clk=0
LOW,traulsen appliance repair,1,8,0,13.0,/brands/traulsen/,/traulsen-refrigeration-repair/,True,0,8,/traulsen-refrigeration-repair/::imp=8::pos=13.0::clk=0
LOW,ventura appliance repair,1,8,0,49.9,/ventura/,/ventura/,False,8,8,/ventura/::imp=8::pos=49.9::clk=0
LOW,walk in cooler floor repair,1,8,0,61.9,/commercial/walk-in-cooler-repair/,/commercial/refrigeration/walk-in-freezer-repair/,True,0,8,/commercial/refrigeration/walk-in-freezer-repair/::imp=8::pos=61.9::clk=0
LOW,walk in freezer repair springdale,1,8,0,49.0,/services/refrigerator-repair/,/,True,0,8,/::imp=8::pos=49.0::clk=0
LOW,walk-in freezer repair,1,8,0,40.4,/services/refrigerator-repair/,/,True,0,8,/::imp=8::pos=40.4::clk=0
LOW,wall heater repair los angeles,1,8,0,19.4,/los-angeles/,/services/wall-heater-repair-los-angeles/,True,0,8,/services/wall-heater-repair-los-angeles/::imp=8::pos=19.4::clk=0
LOW,washer repair highland park,1,8,0,39.8,/highland-park/washer-repair/,/highland-park/,True,0,8,/highland-park/::imp=8::pos=39.8::clk=0
LOW,water heater repair in west hollywood ca,1,8,0,61.5,/hollywood/,/west-hollywood/,True,0,8,/west-hollywood/::imp=8::pos=61.5::clk=0
LOW,weber barbecue repair,1,8,0,29.1,/,/services/bbq-grill-repair-los-angeles/,True,0,8,/services/bbq-grill-repair-los-angeles/::imp=8::pos=29.1::clk=0
LOW,whisperkool repair,1,8,0,43.9,/brands/whisperkool/,/services/wine-cellar-cooling-repair/,True,0,8,/services/wine-cellar-cooling-repair/::imp=8::pos=43.9::clk=0
LOW,wine cellar refrigeration repair,1,8,0,68.1,/services/wine-cellar-cooling-repair/,/services/wine-cellar-cooling-repair/,False,8,8,/services/wine-cellar-cooling-repair/::imp=8::pos=68.1::clk=0
LOW,wine cellar refrigeration service,1,8,0,75.0,/services/wine-cellar-cooling-repair/,/services/wine-cellar-cooling-repair/,False,8,8,/services/wine-cellar-cooling-repair/::imp=8::pos=75.0::clk=0
LOW,woodland hills kitchen appliance repair,1,8,0,46.1,/woodland-hills/,/woodland-hills/,False,8,8,/woodland-hills/::imp=8::pos=46.1::clk=0
LOW,woodland hills oven repair,1,8,0,52.5,/woodland-hills/oven-repair/,/woodland-hills/,True,0,8,/woodland-hills/::imp=8::pos=52.5::clk=0
LOW,woodland hills washing machine repair,1,8,0,42.2,/woodland-hills/washer-repair/,/woodland-hills/,True,0,8,/woodland-hills/::imp=8::pos=42.2::clk=0
LOW,woodland hills whirlpool repair,1,8,0,32.9,/brands/whirlpool/,/woodland-hills/,True,0,8,/woodland-hills/::imp=8::pos=32.9::clk=0
LOW,ac repair pacific palisades,1,7,0,80.9,/pacific-palisades/,/pacific-palisades/,False,7,7,/pacific-palisades/::imp=7::pos=80.9::clk=0
LOW,air conditioning repair toluca lake,1,7,0,40.0,/toluca-lake/,/toluca-lake/,False,7,7,/toluca-lake/::imp=7::pos=40.0::clk=0
LOW,air cooler repair,1,7,0,51.4,/,/services/commercial-walk-in-cooler-repair-los-angeles/,True,0,7,/services/commercial-walk-in-cooler-repair-los-angeles/::imp=7::pos=51.4::clk=0
LOW,appliance repair estimate,1,7,0,82.0,/,/price-list/,True,0,7,/price-list/::imp=7::pos=82.0::clk=0
LOW,appliance repair in burbank,1,7,0,53.1,/burbank/,/burbank/,False,7,7,/burbank/::imp=7::pos=53.1::clk=0
LOW,appliance repair lake elsinore,1,7,0,35.9,/lake-elsinore/,/lake-elsinore/,False,7,7,/lake-elsinore/::imp=7::pos=35.9::clk=0
LOW,appliance repair redlands ca,1,7,0,37.9,/redlands/,/redlands/,False,7,7,/redlands/::imp=7::pos=37.9::clk=0
LOW,appliance repair toluca lake,1,7,0,16.4,/toluca-lake/,/toluca-lake/,False,7,7,/toluca-lake/::imp=7::pos=16.4::clk=0
LOW,appliance repair west hills ca,1,7,0,63.9,/,/west-hollywood/,True,0,7,/west-hollywood/::imp=7::pos=63.9::clk=0
LOW,appliance repair west hollywood ca,1,7,0,1.0,/hollywood/,/west-hollywood/,True,0,7,/west-hollywood/::imp=7::pos=1.0::clk=0
LOW,appliance repairs arcadia,1,7,0,33.1,/arcadia/,/arcadia/,False,7,7,/arcadia/::imp=7::pos=33.1::clk=0
LOW,appliance repairs pasadena,1,7,0,44.3,/pasadena/,/pasadena/,False,7,7,/pasadena/::imp=7::pos=44.3::clk=0
LOW,appliance repairs san marino,1,7,0,14.4,/san-marino/,/san-marino/,False,7,7,/san-marino/::imp=7::pos=14.4::clk=0
LOW,barbecue grill repair service,1,7,0,58.0,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,7,/services/bbq-grill-repair-los-angeles/::imp=7::pos=58.0::clk=0
LOW,bbq repair,1,7,0,24.0,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,7,/services/bbq-grill-repair-los-angeles/::imp=7::pos=24.0::clk=0
LOW,bel air appliance repair,1,7,0,39.6,/bel-air/,/bel-air/,False,7,7,/bel-air/::imp=7::pos=39.6::clk=0
LOW,blaze appliance repair service,1,7,0,57.6,/,/outdoor/,True,0,7,/outdoor/::imp=7::pos=57.6::clk=0
LOW,built-in freezer repair,1,7,0,42.7,/services/refrigerator-repair/,/services/built-in-refrigerator-repair/,True,0,7,/services/built-in-refrigerator-repair/::imp=7::pos=42.7::clk=0
LOW,built-in grill repair,1,7,0,22.9,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,7,/services/bbq-grill-repair-los-angeles/::imp=7::pos=22.9::clk=0
LOW,champion dishwasher repair,1,7,0,12.9,/brands/champion-dishwasher-repair-dishwasher-repair/,/brands/champion-dishwasher-repair/,True,0,7,/brands/champion-dishwasher-repair/::imp=7::pos=12.9::clk=0
LOW,charcoal bbq repair,1,7,0,16.9,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,7,/services/bbq-grill-repair-los-angeles/::imp=7::pos=16.9::clk=0
LOW,commercial kitchen ventilation repairs cost,1,7,0,7.9,/,/price-list/commercial-exhaust-hood-repair-cost/,True,0,7,/price-list/commercial-exhaust-hood-repair-cost/::imp=7::pos=7.9::clk=0
LOW,cooktop repair near me,1,7,0,11.4,/services/cooktop-repair/,/pasadena/,True,0,7,/pasadena/::imp=7::pos=11.4::clk=0
LOW,electric oven repair cost,1,7,0,21.3,/price-list/oven-repair-cost/,/price-list/oven-repair-cost/,False,7,7,/price-list/oven-repair-cost/::imp=7::pos=21.3::clk=0
LOW,fisher paykel dishwasher repair,1,7,0,70.4,/brands/fisher-paykel-dishwasher-repair-dishwasher-repair/,/brands/fisher-paykel-dishwasher-repair/,True,0,7,/brands/fisher-paykel-dishwasher-repair/::imp=7::pos=70.4::clk=0
LOW,food processor repair,1,7,0,23.9,/,/commercial/food-processor-repair/,True,0,7,/commercial/food-processor-repair/::imp=7::pos=23.9::clk=0
LOW,fridge repair,1,7,0,17.0,/services/refrigerator-repair/,/pasadena/,True,0,7,/pasadena/::imp=7::pos=17.0::clk=0
LOW,glendale same day heat pump repair,1,7,0,48.6,/glendale/,/glendale/,False,7,7,/glendale/::imp=7::pos=48.6::clk=0
LOW,grill repair,1,7,0,25.1,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,7,/services/bbq-grill-repair-los-angeles/::imp=7::pos=25.1::clk=0
LOW,home appliance repair burbank,1,7,0,44.4,/burbank/,/burbank/,False,7,7,/burbank/::imp=7::pos=44.4::clk=0
LOW,ice maker repair riverside,1,7,0,17.6,/riverside/ice-maker-repair/,/riverside/,True,0,7,/riverside/::imp=7::pos=17.6::clk=0
LOW,kitchen appliance repair burbank,1,7,0,41.6,/burbank/,/burbank/,False,7,7,/burbank/::imp=7::pos=41.6::clk=0
LOW,liebherr fridge repair,1,7,0,66.9,/brands/liebherr-refrigerator-repair/,/brands/liebherr/,True,0,7,/brands/liebherr/::imp=7::pos=66.9::clk=0
LOW,liebherr refrigerator repair,1,7,0,69.6,/brands/liebherr-refrigerator-repair-refrigerator-repair/,/brands/liebherr/,True,0,7,/brands/liebherr/::imp=7::pos=69.6::clk=0
LOW,margarita machine repair,1,7,0,85.6,/,/commercial/ice-machines/,True,0,7,/commercial/ice-machines/::imp=7::pos=85.6::clk=0
LOW,monterey appliance repair,1,7,0,41.1,/,/monterey-park/,True,0,7,/monterey-park/::imp=7::pos=41.1::clk=0
LOW,patio heater repair,1,7,0,38.6,/outdoor/patio-heater-repair/,/outdoor/patio-heater-repair/,False,7,7,/outdoor/patio-heater-repair/::imp=7::pos=38.6::clk=0
LOW,refrigerator service,1,7,0,45.4,/services/refrigerator-repair/,/agoura-hills/,True,0,7,/agoura-hills/::imp=7::pos=45.4::clk=0
LOW,residential refrigerator repair monterey,1,7,0,37.7,/services/refrigerator-repair/,/monterey-park/,True,0,7,/monterey-park/::imp=7::pos=37.7::clk=0
LOW,roper repair,1,7,0,21.1,/,/brand-roper-appliance-repair/,True,0,7,/brand-roper-appliance-repair/::imp=7::pos=21.1::clk=0
LOW,sub-zero refrigerator repair brentwood,1,7,0,24.3,/brentwood/refrigerator-repair/,/brentwood/,True,0,7,/brentwood/::imp=7::pos=24.3::clk=0
LOW,thermostat replacement hemet ca,1,7,0,17.0,/,/hemet/,True,0,7,/hemet/::imp=7::pos=17.0::clk=0
LOW,washer belt replacement cost,1,7,0,44.9,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,7,7,/price-list/washer-repair-cost/::imp=7::pos=44.9::clk=0
LOW,washer repair ventura,1,7,0,53.0,/ventura/washer-repair/,/ventura/,True,0,7,/ventura/::imp=7::pos=53.0::clk=0
LOW,wine guardian orange county,1,7,0,18.4,/,/brands/wine-guardian-repair/,True,0,7,/brands/wine-guardian-repair/::imp=7::pos=18.4::clk=0
LOW,woodland hills dryer repair,1,7,0,47.1,/woodland-hills/dryer-repair/,/woodland-hills/,True,0,7,/woodland-hills/::imp=7::pos=47.1::clk=0
LOW,woodland hills emergancy appliance repair,1,7,0,72.3,/woodland-hills/,/woodland-hills/,False,7,7,/woodland-hills/::imp=7::pos=72.3::clk=0
LOW,woodland hills frigidaire appliance repair,1,7,0,47.6,/brands/frigidaire/,/woodland-hills/,True,0,7,/woodland-hills/::imp=7::pos=47.6::clk=0
LOW,24 hour freezer repair,1,6,0,48.8,/services/refrigerator-repair/,/los-angeles/,True,0,6,/los-angeles/::imp=6::pos=48.8::clk=0
LOW,ac tune up cost,1,6,0,97.5,/,/price-list/air-conditioner-repair-cost/,True,0,6,/price-list/air-conditioner-repair-cost/::imp=6::pos=97.5::clk=0
LOW,after-sales service for industrial ovens,1,6,0,89.3,/,/commercial/oven-repair/,True,0,6,/commercial/oven-repair/::imp=6::pos=89.3::clk=0
LOW,air conditioning repair pacific palisades,1,6,0,72.5,/pacific-palisades/,/pacific-palisades/,False,6,6,/pacific-palisades/::imp=6::pos=72.5::clk=0
LOW,appliance repair glendale,1,6,0,49.3,/glendale/,/glendale/,False,6,6,/glendale/::imp=6::pos=49.3::clk=0
LOW,appliance repair glendale ca,1,6,0,54.0,/glendale/,/glendale/,False,6,6,/glendale/::imp=6::pos=54.0::clk=0
LOW,appliance repair in thousand oaks,1,6,0,7.5,/thousand-oaks/,/thousand-oaks/,False,6,6,/thousand-oaks/::imp=6::pos=7.5::clk=0
LOW,appliance repair long beach,1,6,0,53.7,/long-beach/,/long-beach/,False,6,6,/long-beach/::imp=6::pos=53.7::clk=0
LOW,appliance repair mission hills,1,6,0,56.3,/,/mission-viejo/,True,0,6,/mission-viejo/::imp=6::pos=56.3::clk=0
LOW,appliance repair port hueneme ca,1,6,0,29.3,/,/oxnard/,True,0,6,/oxnard/::imp=6::pos=29.3::clk=0
LOW,appliance repair santa paula ca,1,6,0,4.3,/,/thousand-oaks/,True,0,6,/thousand-oaks/::imp=6::pos=4.3::clk=0
LOW,appliance repair service near me,1,6,0,17.8,/,/pasadena/,True,0,6,/pasadena/::imp=6::pos=17.8::clk=0
LOW,appliance repair sherman oaks,1,6,0,60.2,/sherman-oaks/,/sherman-oaks/,False,6,6,/sherman-oaks/::imp=6::pos=60.2::clk=0
LOW,appliance repair tarzana ca,1,6,0,33.3,/tarzana/,/tarzana/,False,6,6,/tarzana/::imp=6::pos=33.3::clk=0
LOW,appliance repair torrance ca,1,6,0,49.0,/torrance/,/torrance/,False,6,6,/torrance/::imp=6::pos=49.0::clk=0
LOW,appliance repair upland ca,1,6,0,29.2,/upland/,/upland/,False,6,6,/upland/::imp=6::pos=29.2::clk=0
LOW,barbeque repair,1,6,0,30.0,/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=30.0::clk=0
LOW,bosch appliance repair brentwood,1,6,0,42.7,/brands/bosch/,/brentwood/,True,0,6,/brentwood/::imp=6::pos=42.7::clk=0
LOW,burbank refrigerator repair,1,6,0,57.8,/burbank/refrigerator-repair/,/burbank/,True,0,6,/burbank/::imp=6::pos=57.8::clk=0
LOW,cafe refrigerator repair,1,6,0,47.7,/services/refrigerator-repair/,/brands/ge-cafe/,True,0,6,/brands/ge-cafe/::imp=6::pos=47.7::clk=0
LOW,commercial ice machine repair cost,1,6,0,5.5,/commercial/ice-machine-repair/,/price-list/commercial-ice-machine-repair-cost/,True,0,6,/price-list/commercial-ice-machine-repair-cost/::imp=6::pos=5.5::clk=0
LOW,commercial laundry equipment service,1,6,0,62.0,/,/commercial/laundry-repair/,True,0,6,/commercial/laundry-repair/::imp=6::pos=62.0::clk=0
LOW,commercial refrigeration repair los angeles,1,6,0,50.2,/los-angeles/,/commercial/refrigeration/,True,0,6,/commercial/refrigeration/::imp=6::pos=50.2::clk=0
LOW,cooktop repair burbank,1,6,0,52.8,/burbank/cooktop-repair/,/burbank/,True,0,6,/burbank/::imp=6::pos=52.8::clk=0
LOW,cost of refrigerator compressor repair,1,6,0,72.2,/price-list/refrigerator-repair-cost/,/price-list/refrigerator-repair-cost/,False,6,6,/price-list/refrigerator-repair-cost/::imp=6::pos=72.2::clk=0
LOW,dishwasher repair and maintenance services market,1,6,0,90.3,/services/dishwasher-repair/,/price-list/,True,0,6,/price-list/::imp=6::pos=90.3::clk=0
LOW,dishwasher repair rancho cucamonga,1,6,0,30.7,/rancho-cucamonga/dishwasher-repair/,/rancho-cucamonga/,True,0,6,/rancho-cucamonga/::imp=6::pos=30.7::clk=0
LOW,dryer repair thousand oaks,1,6,0,21.8,/thousand-oaks/dryer-repair/,/thousand-oaks/,True,0,6,/thousand-oaks/::imp=6::pos=21.8::clk=0
LOW,fireplace maintenance los angeles,1,6,0,24.2,/outdoor/fireplace-repair/,/services/fireplace-repair-los-angeles/,True,0,6,/services/fireplace-repair-los-angeles/::imp=6::pos=24.2::clk=0
LOW,fridge repair pasadena,1,6,0,44.7,/pasadena/refrigerator-repair/,/pasadena/,True,0,6,/pasadena/::imp=6::pos=44.7::clk=0
LOW,garbage disposal repair pasadena california,1,6,0,33.0,/pasadena/garbage-disposal-repair/,/services/garbage-disposal-repair/,True,0,6,/services/garbage-disposal-repair/::imp=6::pos=33.0::clk=0
LOW,gas stove repair near me,1,6,0,62.0,/services/oven-repair/,/services/stove-repair/,True,0,6,/services/stove-repair/::imp=6::pos=62.0::clk=0
LOW,high end appliance repair brentwood,1,6,0,40.2,/brentwood/,/brentwood/,False,6,6,/brentwood/::imp=6::pos=40.2::clk=0
LOW,hood fan repair,1,6,0,61.2,/,/services/range-hood-repair/,True,0,6,/services/range-hood-repair/::imp=6::pos=61.2::clk=0
LOW,"hvac services in pacific palisades, ca",1,6,0,87.3,/,/pacific-palisades/,True,0,6,/pacific-palisades/::imp=6::pos=87.3::clk=0
LOW,hvac services price list los angeles,1,6,0,40.3,/,/price-list/air-conditioner-repair-cost/,True,0,6,/price-list/air-conditioner-repair-cost/::imp=6::pos=40.3::clk=0
LOW,ice maker repair laguna niguel,1,6,0,47.7,/laguna-niguel/ice-maker-repair/,/laguna-niguel/,True,0,6,/laguna-niguel/::imp=6::pos=47.7::clk=0
LOW,ice maker repair monterey,1,6,0,24.0,/services/ice-maker-repair/,/monterey-park/,True,0,6,/monterey-park/::imp=6::pos=24.0::clk=0
LOW,infrared bbq repair,1,6,0,17.5,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=17.5::clk=0
LOW,lg freezer repair,1,6,0,74.3,/brands/lg-freezer-repair-refrigerator-repair/,/brands/lg/,True,0,6,/brands/lg/::imp=6::pos=74.3::clk=0
LOW,liebherr repair,1,6,0,68.2,/brands/liebherr/,/brands/liebherr/,False,6,6,/brands/liebherr/::imp=6::pos=68.2::clk=0
LOW,outdoor heater repair,1,6,0,19.0,/,/price-list/patio-heater-repair-cost/,True,0,6,/price-list/patio-heater-repair-cost/::imp=6::pos=19.0::clk=0
LOW,oven repair highland park,1,6,0,30.0,/highland-park/oven-repair/,/highland-park/,True,0,6,/highland-park/::imp=6::pos=30.0::clk=0
LOW,oven repair monterey,1,6,0,43.2,/services/oven-repair/,/monterey-park/,True,0,6,/monterey-park/::imp=6::pos=43.2::clk=0
LOW,patio heater installation los angeles,1,6,0,11.5,/outdoor/patio-heater-repair/,/price-list/patio-heater-repair-cost/,True,0,6,/price-list/patio-heater-repair-cost/::imp=6::pos=11.5::clk=0
LOW,patio heater repair service near me,1,6,0,27.5,/outdoor/patio-heater-repair/,/outdoor/patio-heater-repair/,False,6,6,/outdoor/patio-heater-repair/::imp=6::pos=27.5::clk=0
LOW,refrigerator commercial repair,1,6,0,62.3,/commercial/refrigerator-repair/,/commercial/refrigerator-repair/,False,6,6,/commercial/refrigerator-repair/::imp=6::pos=62.3::clk=0
LOW,refrigerator repair burbank ca,1,6,0,50.5,/burbank/refrigerator-repair/,/burbank/,True,0,6,/burbank/::imp=6::pos=50.5::clk=0
LOW,refrigerator repair long beach,1,6,0,47.8,/long-beach/refrigerator-repair/,/long-beach/,True,0,6,/long-beach/::imp=6::pos=47.8::clk=0
LOW,refrigerator repair monterey ca,1,6,0,37.7,/services/refrigerator-repair/,/monterey-park/,True,0,6,/monterey-park/::imp=6::pos=37.7::clk=0
LOW,refrigerator repair upland,1,6,0,29.7,/upland/refrigerator-repair/,/upland/,True,0,6,/upland/::imp=6::pos=29.7::clk=0
LOW,residential refrigerator repair monterey ca,1,6,0,40.5,/services/refrigerator-repair/,/monterey-park/,True,0,6,/monterey-park/::imp=6::pos=40.5::clk=0
LOW,samsung dishwasher repair cost,1,6,0,8.8,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,6,6,/price-list/dishwasher-repair-cost/::imp=6::pos=8.8::clk=0
LOW,slushie machine repair,1,6,0,12.2,/,/services/commercial-slushie-machine-repair-los-angeles/,True,0,6,/services/commercial-slushie-machine-repair-los-angeles/::imp=6::pos=12.2::clk=0
LOW,smoker bbq repair,1,6,0,18.8,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=18.8::clk=0
LOW,speed queen dryer repair,1,6,0,82.5,/brands/speed-queen-dryer-repair/,/brands/speed-queen-washer-dryer-repair/,True,0,6,/brands/speed-queen-washer-dryer-repair/::imp=6::pos=82.5::clk=0
LOW,thousand oaks appliance repair,1,6,1,1.2,/thousand-oaks/,/thousand-oaks/,False,6,6,/thousand-oaks/::imp=6::pos=1.2::clk=1
LOW,upland appliance repair,1,6,0,29.0,/upland/,/upland/,False,6,6,/upland/::imp=6::pos=29.0::clk=0
LOW,ventilation hood repair,1,6,0,67.2,/,/services/range-hood-repair/,True,0,6,/services/range-hood-repair/::imp=6::pos=67.2::clk=0
LOW,walk-in cooler repair arlington,1,6,0,63.5,/commercial/walk-in-cooler-repair/,/,True,0,6,/::imp=6::pos=63.5::clk=0
LOW,walk-in freezer repair arlington,1,6,0,67.0,/services/refrigerator-repair/,/,True,0,6,/::imp=6::pos=67.0::clk=0
LOW,wall mounted heater repair,1,6,0,59.7,/,/services/wall-heater-repair-los-angeles/,True,0,6,/services/wall-heater-repair-los-angeles/::imp=6::pos=59.7::clk=0
LOW,washing machine repair and maintenance services market,1,6,0,91.0,/services/washer-repair/,/price-list/washer-repair-cost/,True,0,6,/price-list/washer-repair-cost/::imp=6::pos=91.0::clk=0
LOW,wine cooler temperature repair,1,6,0,50.5,/services/wine-cooler-repair/,/services/wine-cooler-repair-los-angeles/,True,0,6,/services/wine-cooler-repair-los-angeles/::imp=6::pos=50.5::clk=0
LOW,wine cooling unit repair,1,6,0,78.2,/,/services/wine-cellar-cooling-repair/,True,0,6,/services/wine-cellar-cooling-repair/::imp=6::pos=78.2::clk=0
LOW,woodland hills ge repair,1,6,0,31.0,/brands/ge/,/woodland-hills/,True,0,6,/woodland-hills/::imp=6::pos=31.0::clk=0
LOW,woodland hills lg repair,1,6,0,33.3,/brands/lg/,/woodland-hills/,True,0,6,/woodland-hills/::imp=6::pos=33.3::clk=0
LOW,woodland hills washer repair,1,6,0,52.3,/woodland-hills/washer-repair/,/woodland-hills/,True,0,6,/woodland-hills/::imp=6::pos=52.3::clk=0
LOW,"""same day appliance repair"" ""90048""",1,5,0,5.6,/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=5.6::clk=0
LOW,air conditioner repair cost guide,1,5,0,69.4,/,/price-list/air-conditioner-repair-cost/,True,0,5,/price-list/air-conditioner-repair-cost/::imp=5::pos=69.4::clk=0
LOW,appliance repair business insurance,1,5,0,64.6,/,/credentials/insured/,True,0,5,/credentials/insured/::imp=5::pos=64.6::clk=0
LOW,appliance repair mission viejo,1,5,0,51.2,/mission-viejo/,/mission-viejo/,False,5,5,/mission-viejo/::imp=5::pos=51.2::clk=0
LOW,appliance repair sun valley ca,1,5,0,73.0,/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=73.0::clk=0
LOW,appliane repair culver city ca,1,5,0,21.0,/culver-city/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=21.0::clk=0
LOW,average dishwasher repair cost 2026,1,5,0,12.0,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,5,5,/price-list/dishwasher-repair-cost/::imp=5::pos=12.0::clk=0
LOW,barbecue restoration,1,5,0,28.4,/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=28.4::clk=0
LOW,bbq repair near me,1,5,0,13.4,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=13.4::clk=0
LOW,brentwood appliance repair,1,5,0,53.0,/brentwood/,/brentwood/,False,5,5,/brentwood/::imp=5::pos=53.0::clk=0
LOW,cellar cooling repairs near me,1,5,0,64.0,/,/services/wine-cellar-cooling-repair/,True,0,5,/services/wine-cellar-cooling-repair/::imp=5::pos=64.0::clk=0
LOW,commercial appliance repair,1,5,0,5.0,/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=5.0::clk=0
LOW,commercial appliance repair los angeles,1,5,0,64.6,/los-angeles/,/commercial/washer-repair/,True,0,5,/commercial/washer-repair/::imp=5::pos=64.6::clk=0
LOW,commercial appliance repair rancho cucamonga,1,5,0,36.4,/rancho-cucamonga/,/rancho-cucamonga/,False,5,5,/rancho-cucamonga/::imp=5::pos=36.4::clk=0
LOW,commercial dish machine repair,1,5,0,69.0,/,/commercial/dishwasher-repair/,True,0,5,/commercial/dishwasher-repair/::imp=5::pos=69.0::clk=0
LOW,commercial exhaust hood repair,1,5,0,73.6,/commercial/exhaust-hood-repair/,/commercial/exhaust-hood-repair/,False,5,5,/commercial/exhaust-hood-repair/::imp=5::pos=73.6::clk=0
LOW,commercial freezer repair los angeles,1,5,0,20.8,/commercial/refrigerator-repair/,/services/commercial-freezer-repair-los-angeles/,True,0,5,/services/commercial-freezer-repair-los-angeles/::imp=5::pos=20.8::clk=0
LOW,commercial ice machine cleaning cost,1,5,0,11.8,/commercial/ice-machine-repair/,/price-list/commercial-ice-machine-repair-cost/,True,0,5,/price-list/commercial-ice-machine-repair-cost/::imp=5::pos=11.8::clk=0
LOW,commercial laundry repair service,1,5,0,59.8,/,/commercial/washer-repair/,True,0,5,/commercial/washer-repair/::imp=5::pos=59.8::clk=0
LOW,commercial refrigeration repair los angeles ca,1,5,0,50.2,/los-angeles/,/commercial/refrigeration/,True,0,5,/commercial/refrigeration/::imp=5::pos=50.2::clk=0
LOW,commercial vent hood repair,1,5,0,86.8,/commercial/exhaust-hood-repair/,/commercial/exhaust-hood-repair/,False,5,5,/commercial/exhaust-hood-repair/::imp=5::pos=86.8::clk=0
LOW,commercial wine cellar repair,1,5,0,41.0,/commercial/wine-cellar-cooling-repair/,/services/wine-cellar-cooling-repair/,True,0,5,/services/wine-cellar-cooling-repair/::imp=5::pos=41.0::clk=0
LOW,cost of garbage disposal repair,1,5,0,70.2,/price-list/garbage-disposal-repair-cost/,/price-list/garbage-disposal-repair-cost/,False,5,5,/price-list/garbage-disposal-repair-cost/::imp=5::pos=70.2::clk=0
LOW,cost to replace dryer vent,1,5,0,41.6,/price-list/dryer-vent-repair-cost/,/price-list/dryer-vent-repair-cost/,False,5,5,/price-list/dryer-vent-repair-cost/::imp=5::pos=41.6::clk=0
LOW,dish washer repair brentwood,1,5,0,53.4,/brentwood/washer-repair/,/brentwood/,True,0,5,/brentwood/::imp=5::pos=53.4::clk=0
LOW,dishwasher leak repair cost,1,5,0,43.2,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,5,5,/price-list/dishwasher-repair-cost/::imp=5::pos=43.2::clk=0
LOW,dishwasher repair brentwood,1,5,0,48.2,/brentwood/dishwasher-repair/,/brentwood/,True,0,5,/brentwood/::imp=5::pos=48.2::clk=0
LOW,dishwasher repair burbank,1,5,0,48.2,/burbank/dishwasher-repair/,/burbank/,True,0,5,/burbank/::imp=5::pos=48.2::clk=0
LOW,dryer motor replacement cost,1,5,0,21.4,/price-list/dryer-repair-cost/,/price-list/dryer-motor-replacement-cost/,True,0,5,/price-list/dryer-motor-replacement-cost/::imp=5::pos=21.4::clk=0
LOW,dryer repair near me same day,1,5,0,14.6,/services/dryer-repair/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=14.6::clk=0
LOW,dryer repair upland,1,5,0,28.0,/upland/dryer-repair/,/upland/,True,0,5,/upland/::imp=5::pos=28.0::clk=0
LOW,electric bbq repair,1,5,0,17.2,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=17.2::clk=0
LOW,fireplace repair koreatown,1,5,0,24.2,/outdoor/fireplace-repair/,/koreatown/,True,0,5,/koreatown/::imp=5::pos=24.2::clk=0
LOW,fisher & paykel microwave oven repair,1,5,0,19.6,/services/microwave-repair/,/brands/fisher-paykel-oven-repair/,True,0,5,/brands/fisher-paykel-oven-repair/::imp=5::pos=19.6::clk=0
LOW,fix my barbecue,1,5,0,21.8,/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=21.8::clk=0
